"Pünktlichkeit (Einzelmessungen)"

"Parameter:"
"Wettbewerbsnetz: agilis-Mitte (agM), "
"Datum von: 22.02.2016"
"Datum von: 28.02.2016"

"DS100";"Messstelle";"Datum";"Zug";"Soll Ank";"Ist Ank";"Delta";"Soll Abf";"Ist Abf";"Delta";"Ist GI";"Status Ank";"Status Abf";"Von  Bhf";"Nach Bhf"
"NOT";"Obertraubling";"28.02.2016";"79377";"12:20:48";"12:20:34";"-00:00:14";"12:21:18";"12:21:19";"00:00:01";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"NRH";"Regensburg Hbf";"27.02.2016";"79378";"";"";"";"07:59:18";"07:59:42";"00:00:24";"Gl. 008";"Gl. 008";"";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MNFG";
"MIH";"Ingolstadt Hbf";"27.02.2016";"79378";"08:54:24";"08:56:40";"00:02:16";"09:07:36";"09:08:12";"00:00:36";"Gl. 006";"Gl. 006";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MNFG";
"MDT";"Donauwörth";"27.02.2016";"79378";"09:47:00";"09:45:44";"-00:01:16";"09:50:18";"09:50:45";"00:00:27";"Gl. 070";"Gl. 070";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MNFG";
"MGZB";"Günzburg";"27.02.2016";"79378";"10:22:00";"10:22:59";"00:00:59";"10:25:42";"10:25:33";"-00:00:09";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"TU";
"MNM";"Neu-Ulm";"27.02.2016";"79378";"10:36:30";"10:36:46";"00:00:16";"10:37:18";"10:38:14";"00:00:56";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"TU";
"NRH";"Regensburg Hbf";"28.02.2016";"79378";"";"";"";"07:59:18";"07:59:43";"00:00:25";"Gl. 008";"Gl. 008";"";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MNFG";
"MIH";"Ingolstadt Hbf";"28.02.2016";"79378";"08:54:24";"08:54:50";"00:00:26";"09:07:36";"09:07:48";"00:00:12";"Gl. 006";"Gl. 006";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MNFG";
"MDT";"Donauwörth";"28.02.2016";"79378";"09:47:00";"09:45:43";"-00:01:17";"09:50:18";"09:50:35";"00:00:17";"Gl. 070";"Gl. 070";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"MNFG";
"MGZB";"Günzburg";"28.02.2016";"79378";"10:22:00";"10:22:36";"00:00:36";"10:25:42";"10:25:40";"-00:00:02";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"TU";
"MNM";"Neu-Ulm";"28.02.2016";"79378";"10:36:30";"10:36:19";"-00:00:11";"10:37:18";"10:37:28";"00:00:10";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"NRH";"TU";
"TU";"Ulm Hbf";"27.02.2016";"79378";"10:40:30";"10:41:09";"00:00:39";"";"";"";"Gl. 028";"Gl. 028";"Plan (bis 00:00:59)";"";"NRH";"TU";
"TU";"Ulm Hbf";"28.02.2016";"79378";"10:40:30";"10:40:06";"-00:00:24";"";"";"";"Gl. 028";"Gl. 028";"Plan (bis 00:00:59)";"";"NRH";"TU";
"TU";"Ulm Hbf";"27.02.2016";"79379";"";"";"";"11:18:30";"11:24:47";"00:06:17";"Gl. 028";"Gl. 028";"";"Verspätet (ab 00:06:00)";"TU";"MEGM";
"MNM";"Neu-Ulm";"27.02.2016";"79379";"11:21:12";"11:27:14";"00:06:02";"11:21:54";"11:28:01";"00:06:07";"Gl. 002";"Gl. 002";"Verspätet (ab 00:06:00)";"Verspätet (ab 00:06:00)";"TU";"MEGM";
"MGZB";"Günzburg";"27.02.2016";"79379";"11:34:48";"11:37:44";"00:02:56";"11:36:18";"11:38:11";"00:01:53";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"TU";"MEGM";
"MDT";"Donauwörth";"27.02.2016";"79379";"12:12:30";"12:12:19";"-00:00:11";"12:14:48";"12:14:45";"-00:00:03";"Gl. 070";"Gl. 070";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"MIH";"Ingolstadt Hbf";"27.02.2016";"79379";"12:51:00";"12:51:11";"00:00:11";"13:05:12";"13:08:58";"00:03:46";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFG";"MEGM";
"NRH";"Regensburg Hbf";"27.02.2016";"79379";"13:55:30";"13:56:48";"00:01:18";"14:14:12";"14:14:44";"00:00:32";"Gl. 008";"Gl. 008";"Leicht verspätet (00:01:00 bis 00:05:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"NOT";"Obertraubling";"27.02.2016";"79379";"14:20:36";"14:20:59";"00:00:23";"14:21:12";"14:21:29";"00:00:17";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"TU";"Ulm Hbf";"28.02.2016";"79379";"";"";"";"11:18:30";"11:18:40";"00:00:10";"Gl. 028";"Gl. 028";"";"Plan (-00:00:59 bis 00:00:59)";"TU";"MEGM";
"MNM";"Neu-Ulm";"28.02.2016";"79379";"11:21:12";"11:21:30";"00:00:18";"11:21:54";"11:22:01";"00:00:07";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MEGM";
"MGZB";"Günzburg";"28.02.2016";"79379";"11:34:48";"11:32:56";"-00:01:52";"11:36:18";"11:36:20";"00:00:02";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MEGM";
"MDT";"Donauwörth";"28.02.2016";"79379";"12:12:30";"12:12:15";"-00:00:15";"12:14:48";"12:14:25";"-00:00:23";"Gl. 070";"Gl. 070";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"MIH";"Ingolstadt Hbf";"28.02.2016";"79379";"12:51:00";"12:50:03";"-00:00:57";"13:05:12";"13:05:42";"00:00:30";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"NRH";"Regensburg Hbf";"28.02.2016";"79379";"13:55:30";"13:55:00";"-00:00:30";"14:14:12";"14:14:42";"00:00:30";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"NOT";"Obertraubling";"28.02.2016";"79379";"14:20:36";"14:20:41";"00:00:05";"14:21:12";"14:21:20";"00:00:08";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"NOT";"Obertraubling";"27.02.2016";"79380";"09:35:18";"09:35:18";"00:00:00";"09:35:48";"09:35:36";"-00:00:12";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"NRH";"Regensburg Hbf";"27.02.2016";"79380";"09:44:42";"09:44:36";"-00:00:06";"10:00:24";"10:00:18";"-00:00:06";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"MIH";"Ingolstadt Hbf";"27.02.2016";"79380";"10:54:30";"10:54:37";"00:00:07";"11:07:36";"11:08:02";"00:00:26";"Gl. 007";"Gl. 007";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"MDT";"Donauwörth";"27.02.2016";"79380";"11:47:36";"11:45:20";"-00:02:16";"11:50:18";"11:50:23";"00:00:05";"Gl. 070";"Gl. 070";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"MGZB";"Günzburg";"27.02.2016";"79380";"12:22:00";"12:21:56";"-00:00:04";"12:25:42";"12:25:36";"-00:00:06";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"TU";
"MNM";"Neu-Ulm";"27.02.2016";"79380";"12:36:30";"12:35:48";"-00:00:42";"12:37:18";"12:37:20";"00:00:02";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"TU";
"NOT";"Obertraubling";"28.02.2016";"79380";"09:35:18";"09:35:23";"00:00:05";"09:35:48";"09:36:01";"00:00:13";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"NRH";"Regensburg Hbf";"28.02.2016";"79380";"09:44:42";"09:44:32";"-00:00:10";"10:00:24";"10:00:14";"-00:00:10";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"MIH";"Ingolstadt Hbf";"28.02.2016";"79380";"10:54:30";"10:54:52";"00:00:22";"11:07:36";"11:07:54";"00:00:18";"Gl. 007";"Gl. 007";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"MDT";"Donauwörth";"28.02.2016";"79380";"11:47:36";"11:45:30";"-00:02:06";"11:50:18";"11:50:36";"00:00:18";"Gl. 070";"Gl. 070";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"MGZB";"Günzburg";"28.02.2016";"79380";"12:22:00";"12:21:46";"-00:00:14";"12:25:42";"12:25:35";"-00:00:07";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"TU";
"MNM";"Neu-Ulm";"28.02.2016";"79380";"12:36:30";"12:35:25";"-00:01:05";"12:37:18";"12:37:28";"00:00:10";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"TU";
"TU";"Ulm Hbf";"28.02.2016";"79380";"12:40:30";"12:40:29";"-00:00:01";"";"";"";"Gl. 028";"Gl. 028";"Plan (bis 00:00:59)";"";"MEGM";"TU";
"TU";"Ulm Hbf";"27.02.2016";"79380";"12:40:30";"12:40:20";"-00:00:10";"";"";"";"Gl. 028";"Gl. 028";"Plan (bis 00:00:59)";"";"MEGM";"TU";
"TU";"Ulm Hbf";"27.02.2016";"79381";"";"";"";"13:18:54";"13:22:42";"00:03:48";"Gl. 028";"Gl. 028";"";"Leicht verspätet (00:01:00 bis 00:05:59)";"TU";"MEGM";
"MNM";"Neu-Ulm";"27.02.2016";"79381";"13:21:18";"13:25:02";"00:03:44";"13:21:54";"13:25:55";"00:04:01";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"TU";"MEGM";
"MGZB";"Günzburg";"27.02.2016";"79381";"13:34:48";"13:35:28";"00:00:40";"13:36:18";"13:36:47";"00:00:29";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MEGM";
"MDT";"Donauwörth";"27.02.2016";"79381";"14:12:36";"14:11:57";"-00:00:39";"14:14:54";"14:16:19";"00:01:25";"Gl. 070";"Gl. 070";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFG";"MEGM";
"MIH";"Ingolstadt Hbf";"27.02.2016";"79381";"14:51:00";"14:51:49";"00:00:49";"15:05:12";"15:07:07";"00:01:55";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFG";"MEGM";
"NRH";"Regensburg Hbf";"27.02.2016";"79381";"15:55:30";"15:55:17";"-00:00:13";"16:14:12";"16:16:59";"00:02:47";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFG";"MEGM";
"NOT";"Obertraubling";"27.02.2016";"79381";"16:20:24";"16:23:16";"00:02:52";"16:20:54";"16:24:06";"00:03:12";"Gl. 001";"Gl. 001";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFG";"MEGM";
"TU";"Ulm Hbf";"28.02.2016";"79381";"";"";"";"13:18:54";"13:20:42";"00:01:48";"Gl. 028";"Gl. 028";"";"Leicht verspätet (00:01:00 bis 00:05:59)";"TU";"MEGM";
"MNM";"Neu-Ulm";"28.02.2016";"79381";"13:21:18";"13:23:26";"00:02:08";"13:21:54";"13:24:02";"00:02:08";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"TU";"MEGM";
"MGZB";"Günzburg";"28.02.2016";"79381";"13:34:48";"13:34:24";"-00:00:24";"13:36:18";"13:36:30";"00:00:12";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MEGM";
"MDT";"Donauwörth";"28.02.2016";"79381";"14:12:36";"14:12:33";"-00:00:03";"14:14:54";"14:14:50";"-00:00:04";"Gl. 070";"Gl. 070";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"MIH";"Ingolstadt Hbf";"28.02.2016";"79381";"14:51:00";"14:51:18";"00:00:18";"15:05:12";"15:05:45";"00:00:33";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"NRH";"Regensburg Hbf";"28.02.2016";"79381";"15:55:30";"15:55:01";"-00:00:29";"16:14:12";"16:15:04";"00:00:52";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"NOT";"Obertraubling";"28.02.2016";"79381";"16:20:24";"16:21:00";"00:00:36";"16:20:54";"16:21:40";"00:00:46";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"NOT";"Obertraubling";"27.02.2016";"79382";"11:35:12";"11:34:31";"-00:00:41";"11:35:42";"11:35:16";"-00:00:26";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"NRH";"Regensburg Hbf";"27.02.2016";"79382";"11:43:06";"11:42:54";"-00:00:12";"12:00:54";"12:00:42";"-00:00:12";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"MIH";"Ingolstadt Hbf";"27.02.2016";"79382";"12:54:30";"12:54:48";"00:00:18";"13:07:30";"13:10:28";"00:02:58";"Gl. 006";"Gl. 006";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MEGM";"MNFG";
"MDT";"Donauwörth";"27.02.2016";"79382";"13:47:18";"13:46:47";"-00:00:31";"13:50:18";"13:50:22";"00:00:04";"Gl. 070";"Gl. 070";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"MGZB";"Günzburg";"27.02.2016";"79382";"14:22:00";"14:22:27";"00:00:27";"14:25:42";"14:25:27";"-00:00:15";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"TU";
"MNM";"Neu-Ulm";"27.02.2016";"79382";"14:36:30";"14:37:12";"00:00:42";"14:37:18";"14:38:10";"00:00:52";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"TU";
"NOT";"Obertraubling";"28.02.2016";"79382";"11:35:12";"11:34:46";"-00:00:26";"11:35:42";"11:35:18";"-00:00:24";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"NRH";"Regensburg Hbf";"28.02.2016";"79382";"11:43:06";"11:43:02";"-00:00:04";"12:00:54";"12:00:48";"-00:00:06";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"MIH";"Ingolstadt Hbf";"28.02.2016";"79382";"12:54:30";"12:54:56";"00:00:26";"13:07:30";"13:07:48";"00:00:18";"Gl. 006";"Gl. 006";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"MDT";"Donauwörth";"28.02.2016";"79382";"13:47:18";"13:45:51";"-00:01:27";"13:50:18";"13:50:50";"00:00:32";"Gl. 070";"Gl. 070";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"MGZB";"Günzburg";"28.02.2016";"79382";"14:22:00";"14:21:52";"-00:00:08";"14:25:42";"14:25:31";"-00:00:11";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"TU";
"MNM";"Neu-Ulm";"28.02.2016";"79382";"14:36:30";"14:36:12";"-00:00:18";"14:37:18";"14:37:27";"00:00:09";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"TU";
"TU";"Ulm Hbf";"27.02.2016";"79382";"14:40:30";"14:40:58";"00:00:28";"";"";"";"Gl. 028";"Gl. 028";"Plan (bis 00:00:59)";"";"MEGM";"TU";
"TU";"Ulm Hbf";"28.02.2016";"79382";"14:40:30";"14:40:06";"-00:00:24";"";"";"";"Gl. 028";"Gl. 028";"Plan (bis 00:00:59)";"";"MEGM";"TU";
"TU";"Ulm Hbf";"27.02.2016";"79383";"";"";"";"15:18:42";"15:19:00";"00:00:18";"Gl. 028";"Gl. 028";"";"Plan (-00:00:59 bis 00:00:59)";"TU";"MEGM";
"MNM";"Neu-Ulm";"27.02.2016";"79383";"15:21:12";"15:21:52";"00:00:40";"15:21:54";"15:22:38";"00:00:44";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MEGM";
"MGZB";"Günzburg";"27.02.2016";"79383";"15:34:48";"15:32:55";"-00:01:53";"15:36:18";"15:36:15";"-00:00:03";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MEGM";
"MDT";"Donauwörth";"27.02.2016";"79383";"16:12:30";"16:13:14";"00:00:44";"16:15:12";"16:15:33";"00:00:21";"Gl. 040";"Gl. 040";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"MIH";"Ingolstadt Hbf";"27.02.2016";"79383";"16:51:00";"16:51:01";"00:00:01";"17:05:24";"17:05:39";"00:00:15";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"NRH";"Regensburg Hbf";"27.02.2016";"79383";"17:54:54";"17:54:53";"-00:00:01";"18:14:12";"18:14:48";"00:00:36";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"NOT";"Obertraubling";"27.02.2016";"79383";"18:20:54";"18:21:05";"00:00:11";"18:21:24";"18:22:06";"00:00:42";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"TU";"Ulm Hbf";"28.02.2016";"79383";"";"";"";"15:18:42";"15:19:23";"00:00:41";"Gl. 028";"Gl. 028";"";"Plan (-00:00:59 bis 00:00:59)";"TU";"MEGM";
"MNM";"Neu-Ulm";"28.02.2016";"79383";"15:21:12";"15:22:12";"00:01:00";"15:21:54";"15:23:12";"00:01:18";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"TU";"MEGM";
"MGZB";"Günzburg";"28.02.2016";"79383";"15:34:48";"15:33:33";"-00:01:15";"15:36:18";"15:36:24";"00:00:06";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"MEGM";
"MDT";"Donauwörth";"28.02.2016";"79383";"16:12:30";"16:12:17";"-00:00:13";"16:15:12";"16:16:01";"00:00:49";"Gl. 040";"Gl. 040";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"MIH";"Ingolstadt Hbf";"28.02.2016";"79383";"16:51:00";"16:51:35";"00:00:35";"17:05:24";"17:05:29";"00:00:05";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"NRH";"Regensburg Hbf";"28.02.2016";"79383";"17:54:54";"17:55:02";"00:00:08";"18:14:12";"18:15:23";"00:01:11";"Gl. 008";"Gl. 008";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MNFG";"MEGM";
"NOT";"Obertraubling";"28.02.2016";"79383";"18:20:54";"18:21:20";"00:00:26";"18:21:24";"18:22:03";"00:00:39";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"MEGM";
"NOT";"Obertraubling";"27.02.2016";"79384";"13:35:06";"13:37:05";"00:01:59";"13:35:36";"13:37:24";"00:01:48";"Gl. 002";"Gl. 002";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MEGM";"MNFG";
"NRH";"Regensburg Hbf";"27.02.2016";"79384";"13:41:30";"13:43:20";"00:01:50";"13:58:12";"14:00:29";"00:02:17";"Gl. 005";"Gl. 005";"Leicht verspätet (00:01:00 bis 00:05:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MEGM";"MNFG";
"MIH";"Ingolstadt Hbf";"27.02.2016";"79384";"14:54:18";"14:54:24";"00:00:06";"15:07:30";"15:09:06";"00:01:36";"Gl. 007";"Gl. 007";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MEGM";"MNFG";
"MDT";"Donauwörth";"27.02.2016";"79384";"15:46:30";"15:45:54";"-00:00:36";"15:50:18";"15:50:56";"00:00:38";"Gl. 040";"Gl. 040";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"MGZB";"Günzburg";"27.02.2016";"79384";"16:22:00";"16:21:53";"-00:00:07";"16:25:42";"16:26:25";"00:00:43";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"TU";
"MNM";"Neu-Ulm";"27.02.2016";"79384";"16:36:30";"16:36:50";"00:00:20";"16:37:18";"16:37:46";"00:00:28";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"TU";
"NOT";"Obertraubling";"28.02.2016";"79384";"13:35:06";"13:35:26";"00:00:20";"13:35:36";"13:35:43";"00:00:07";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"NRH";"Regensburg Hbf";"28.02.2016";"79384";"13:41:30";"13:41:58";"00:00:28";"13:58:12";"13:59:36";"00:01:24";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MEGM";"MNFG";
"MIH";"Ingolstadt Hbf";"28.02.2016";"79384";"14:54:18";"14:54:29";"00:00:11";"15:07:30";"15:08:33";"00:01:03";"Gl. 007";"Gl. 007";"Plan (bis 00:00:59)";"Leicht verspätet (00:01:00 bis 00:05:59)";"MEGM";"MNFG";
"MDT";"Donauwörth";"28.02.2016";"79384";"15:46:30";"15:45:19";"-00:01:11";"15:50:18";"15:50:47";"00:00:29";"Gl. 040";"Gl. 040";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"MNFG";
"MGZB";"Günzburg";"28.02.2016";"79384";"16:22:00";"16:21:35";"-00:00:25";"16:25:42";"16:26:27";"00:00:45";"Gl. 003";"Gl. 003";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"TU";
"MNM";"Neu-Ulm";"28.02.2016";"79384";"16:36:30";"16:36:43";"00:00:13";"16:37:18";"16:37:23";"00:00:05";"Gl. 001";"Gl. 001";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MEGM";"TU";
"TU";"Ulm Hbf";"28.02.2016";"79384";"16:40:30";"16:40:27";"-00:00:03";"";"";"";"Gl. 028";"Gl. 028";"Plan (bis 00:00:59)";"";"MEGM";"TU";
"TU";"Ulm Hbf";"27.02.2016";"79384";"16:40:30";"16:40:24";"-00:00:06";"";"";"";"Gl. 028";"Gl. 028";"Plan (bis 00:00:59)";"";"MEGM";"TU";
"TU";"Ulm Hbf";"27.02.2016";"79385";"";"";"";"17:18:30";"17:18:43";"00:00:13";"Gl. 028";"Gl. 028";"";"Plan (-00:00:59 bis 00:00:59)";"TU";"NRH";
"MNM";"Neu-Ulm";"27.02.2016";"79385";"17:21:06";"17:21:28";"00:00:22";"17:21:48";"17:22:11";"00:00:23";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"NRH";
"MGZB";"Günzburg";"27.02.2016";"79385";"17:34:48";"17:34:28";"-00:00:20";"17:36:18";"17:36:29";"00:00:11";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"NRH";
"MDT";"Donauwörth";"27.02.2016";"79385";"18:12:48";"18:13:06";"00:00:18";"18:14:24";"18:14:36";"00:00:12";"Gl. 040";"Gl. 040";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"NRH";
"MIH";"Ingolstadt Hbf";"27.02.2016";"79385";"18:51:00";"18:50:31";"-00:00:29";"19:05:12";"19:05:27";"00:00:15";"Gl. 005";"Gl. 005";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"MNFG";"NRH";
"TU";"Ulm Hbf";"28.02.2016";"79385";"";"";"";"17:18:30";"17:18:53";"00:00:23";"Gl. 028";"Gl. 028";"";"Plan (-00:00:59 bis 00:00:59)";"TU";"NRH";
"MNM";"Neu-Ulm";"28.02.2016";"79385";"17:21:06";"17:21:24";"00:00:18";"17:21:48";"17:22:20";"00:00:32";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"NRH";
"MGZB";"Günzburg";"28.02.2016";"79385";"17:34:48";"17:34:40";"-00:00:08";"17:36:18";"17:36:25";"00:00:07";"Gl. 002";"Gl. 002";"Plan (bis 00:00:59)";"Plan (-00:00:59 bis 00:00:59)";"TU";"NRH";
